BAY089 10/16/1988,10/31/1988 198810B,,BAY146 9/1/1991,9/15/1991,199109A
BAY090 11/1/1988,11/30/1988 198811A,,BAY147 9/16/1991,9/30/1991,199109B
BAY091 12/1/1988,12/31/1988 198812A,,BAY148 10/1/1991,10/15/1991 199110A,10/15/1991 199110A
BAY092 1/1/1989,1/31/1989,198901A,BAY149 10/16/1991,10/31/1991 199110B,10/31/1991 199110B
BAY093 2/1/1989,2/28/1989,198902A,BAY150 11/1/1991,11/30/1991 199111A,11/30/1991 199111A
BAY094 3/1/1989,3/15/1989,198903A,BAY151 12/1/1991,12/31/1991 199112A,12/31/1991 199112A
BAY095 3/16/1989,3/31/1989,198903B,BAY152 1/1/1992,1/31/1992,199201A
BAY096 4/1/1989,4/15/1989,198904A,BAY153 2/1/1992,2/28/1992,199202A
BAY097 4/16/1989,4/30/1989,198904B,BAY154 3/1/1992,3/15/1992,199203A
BAY098 5/1/1989,5/15/1989,198905A,BAY155 3/16/1992,3/31/1992,199203B
BAY099 5/16/1989,5/31/1989,198905B,BAY156 4/1/1992,4/15/1992,199204A
BAY100 6/1/1989,6/15/1989,198906A,BAY157 4/16/1992,4/30/1992,199204B
BAY101 6/16/1989,6/30/1989,198906B,BAY158 5/1/1992,5/15/1992,199205A
BAY102 7/1/1989,7/15/1989,198907A,BAY159 5/16/1992,5/31/1992,199205B
BAY103 7/16/1989,7/31/1989,198907B,BAY160 6/1/1992,6/15/1992,199206A
BAY104 8/1/1989,8/15/1989,198908A,BAY161 6/16/1992,6/30/1992,199206B
BAY105 8/16/1989,8/31/1989,198908B,BAY162 7/1/1992,7/15/1992,199207A
BAY106 9/1/1989,9/15/1989,198909A,BAY163 7/16/1992,7/31/1992,199207B
BAY107 9/16/1989,9/30/1989,198909B,BAY164 8/1/1992,8/15/1992,199208A
BAY108 10/1/1989,10/15/1989 198910A,,BAY165 8/16/1992,8/31/1992,199208B
BAY109 10/16/1989,10/31/1989 198910B,,BAY166 9/1/1992,9/15/1992,199209A
BAY110 11/1/1989,11/30/1989 198911A,,BAY167 9/16/1992,9/30/1992,199209B
BAY111 12/1/1989,12/31/1989 198912A,,BAY168 10/1/1992,10/15/1992 199210A,10/15/1992 199210A
BAY112 1/1/1990,1/31/1990,199001A,BAY169 10/16/1992,10/31/1992 199210B,10/31/1992 199210B
BAY113 2/1/1990,2/28/1990,199002A,BAY170 11/1/1992,11/30/1992 199211A,11/30/1992 199211A
BAY114 3/1/1990,3/15/1990,199003A,BAY171 12/1/1992,12/31/1992 199212A,12/31/1992 199212A
BAY115 3/16/1990,3/31/1990,199003B,BAY172 1/1/1993,1/31/1993,199301A
,,36,,,
,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0,Phytoplankton And Zooplankton Database Design And Data Dictionary: Version 3.0
