"Essex, VA 2.6",28.1 52.9 16.3,28.1 52.9 16.3,28.1 52.9 16.3,"Prince William, VA 0.9",19.4 54.2 25.6,19.4 54.2 25.6,19.4 54.2 25.6,"Richmond, VA (city) 0.6",18.7 54.0 26.8,18.7 54.0 26.8,
"Fairfax, VA 0.5",9.0,76.5 14.0,76.5 14.0,"Rappahannock, VA 5.4",19.1 58.8 16.8,19.1 58.8 16.8,19.1 58.8 16.8,"Roanoke, VA (city) 0.6",16.9 69.9 12.5,16.9 69.9 12.5,
"Fauquier, VA 4.0",21.4 56.9 17.7,21.4 56.9 17.7,21.4 56.9 17.7,"Richmond, VA 4.1",12.8 50.3 32.8,12.8 50.3 32.8,12.8 50.3 32.8,"Salem, VA (city)",,,
"Fluvanna, VA 1.3",17.9 50.1 30.7,17.9 50.1 30.7,17.9 50.1 30.7,"Roanoke, VA 0.6",27.5 56.6 15.2,27.5 56.6 15.2,27.5 56.6 15.2,"Staunton, VA (city)",,,
"Frederick, VA 1.2",34.6 53.2 10.9,34.6 53.2 10.9,34.6 53.2 10.9,"Rockbridge, VA 1.0",27.9 49.8 21.3,27.9 49.8 21.3,27.9 49.8 21.3,"Suffolk, VA (city) 1.6",16.5 55.9 26.0,16.5 55.9 26.0,
"Giles, VA 1.0",47.9 37.9 13.3,47.9 37.9 13.3,47.9 37.9 13.3,"Rockingham, VA 3.0",39.1 42.6 15.3,39.1 42.6 15.3,39.1 42.6 15.3,"Virginia Beach, VA (city) 1.8",10.8 57.1 30.3,10.8 57.1 30.3,
"Gloucester, VA 2.0",12.4 56.1 29.5,12.4 56.1 29.5,12.4 56.1 29.5,"Shenandoah, VA 4.1",45.8 36.7 13.4,45.8 36.7 13.4,45.8 36.7 13.4,"Waynesboro, VA (city)",,,
"Goochland, VA 5.7",23.4 54.1 16.7,23.4 54.1 16.7,23.4 54.1 16.7,"Spotsylvania, VA 0.8",18.1 65.8 15.4,18.1 65.8 15.4,18.1 65.8 15.4,"Williamsburg, VA (city)",,,
"Greene, VA 2.3",41.5 34.8 21.5,41.5 34.8 21.5,41.5 34.8 21.5,"Stafford, VA 0.9",12.0 60.1 27.0,12.0 60.1 27.0,12.0 60.1 27.0,"Winchester, VA (city)",,,
"Hanover, VA 1.7",28.1 58.5,28.1 58.5,11.7,"Surry, VA 3.8",7.2,77.9,11.1,"Berkeley, WV 0.8",19.3 47.9 32.0,19.3 47.9 32.0,
"Henrico, VA 0.5",17.7 74.6,17.7 74.6,7.2,"Warren, VA 1.7",23.6 56.7 18.0,23.6 56.7 18.0,23.6 56.7 18.0,"Grant, WV 5.7",28.8 43.8 21.7,28.8 43.8 21.7,
"Highland, VA 12.9 36.5 29.3 21.3","Highland, VA 12.9 36.5 29.3 21.3","Highland, VA 12.9 36.5 29.3 21.3","Highland, VA 12.9 36.5 29.3 21.3","Westmoreland, VA 8.9",25.8 41.4 23.9,25.8 41.4 23.9,25.8 41.4 23.9,"Greenbrier, WV 3.2",14.4 63.9 18.5,14.4 63.9 18.5,
"Isle of Wight, VA 2.2",58.3 30.1,58.3 30.1,9.4,"York, VA 2.0",15.8 45.3 36.9,15.8 45.3 36.9,15.8 45.3 36.9,"Hampshire, WV 1.5",16.2 50.9 31.4,16.2 50.9 31.4,
"James City, VA 0.7",17.5 60.3 21.5,17.5 60.3 21.5,17.5 60.3 21.5,"Alexandria, VA (city) 0.9",5.9,67.3 25.9,67.3 25.9,"Hardy, WV 3.4",55.8 28.0 12.8,55.8 28.0 12.8,
"King and Queen, VA 6.5",27.1 32.3 34.1,27.1 32.3 34.1,27.1 32.3 34.1,"Bedford, VA (city)",,,,"Jefferson, WV 2.2",22.8 48.8 26.2,22.8 48.8 26.2,
"King George, VA 0.5",4.5,35.8 59.2,35.8 59.2,"Buena Vista, VA (city)",,,,"Mineral, WV 1.0",32.7 43.4 22.9,32.7 43.4 22.9,
"King William, VA 3.7",45.4 35.3 15.6,45.4 35.3 15.6,45.4 35.3 15.6,"Charlottesville, VA (city)",,,,"Monroe, WV -0.8",22.5 34.4 43.9,22.5 34.4 43.9,
"Lancaster, VA 3.6",13.4 71.9,13.4 71.9,11.1,"Chesapeake, VA (city) 1.0",23.7 56.8 18.5,23.7 56.8 18.5,23.7 56.8 18.5,"Morgan, WV 15.6 16.9 42.6 24.9","Morgan, WV 15.6 16.9 42.6 24.9","Morgan, WV 15.6 16.9 42.6 24.9",
"Loudoun, VA 1.4",13.2 70.0 15.4,13.2 70.0 15.4,13.2 70.0 15.4,"Colonial Heights, VA (city)",,,,"Pendleton, WV 3.5",11.3,38.9 46.3,
"Louisa, VA 6.3",34.2 47.4 12.1,34.2 47.4 12.1,34.2 47.4 12.1,"Covington, VA (city)",,,,"Pocahontas, WV -0.5",20.2 56.7 23.6,20.2 56.7 23.6,
"Lunenburg, VA 4.1",33.9 34.0 28.0,33.9 34.0 28.0,33.9 34.0 28.0,"Fairfax, VA (city)",,,,"Preston, WV 7.3",25.6 42.3 24.8,25.6 42.3 24.8,
"Madison, VA 2.5",25.1 56.7 15.7,25.1 56.7 15.7,25.1 56.7 15.7,"Falls Church, VA (city)",,,,"Randolph, WV 1.0",21.4 55.8 21.8,21.4 55.8 21.8,
"Mathews, VA 7.9",21.8 48.0 22.3,21.8 48.0 22.3,21.8 48.0 22.3,"Fredericksburg, VA (city)",,,,"Tucker, WV 1.5",25.6 46.5 26.4,25.6 46.5 26.4,
,,,,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,ANR = Agriculture and Natural Resources,,,,
,,,,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,CM = Construction and Manufacturing,United States 2.2,21.2 60.2 16.4,21.2 60.2 16.4,
,,,,SS = Sales and Services,SS = Sales and Services,SS = Sales and Services,,,,,
,,,,GOV = Government,GOV = Government,,,,,,
,,,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,Percentages may not add to 100 due to rounding.,,,,
,,,,,,,,,,,51
