LAYER,CHAR,2,26,"AP=ABOVE PYC,BP=BELOW PYC,WC=WATER COL","AP=ABOVE PYC,BP=BELOW PYC,WC=WATER COL","AP=ABOVE PYC,BP=BELOW PYC,WC=WATER COL"
REPNUM,CHAR,1,28,REPLICATE NUMBER,REPLICATE NUMBER,
CONCENT,NUM,8,29,VOLUME OF CONCENTRATED SAMPLE,VOLUME OF CONCENTRATED SAMPLE,VOLUME OF CONCENTRATED SAMPLE
MLSCNT,NUM,8,37,MILLILITERS COUNTED,MILLILITERS COUNTED,
SPECCODE CHAR,SPECCODE CHAR,13,45,SPECIES CODE,SPECIES CODE,
RAWCT,NUM,8,58,RAW COUNT,,
DENSITYV NUM,DENSITYV NUM,8,66,DENSITY (# INDIV./L) OF GIVEN TAXON,DENSITY (# INDIV./L) OF GIVEN TAXON,DENSITY (# INDIV./L) OF GIVEN TAXON
TDENSITY NUM,TDENSITY NUM,8,74,DENSITY (# INDIV./L) OFALL ORGANISMS,DENSITY (# INDIV./L) OFALL ORGANISMS,DENSITY (# INDIV./L) OFALL ORGANISMS
"# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND","# PHYSICOCHEMICAL VARIABLE NAMES, MEASUREMENT UNITS, AND"
DESCRIPTIONS,DESCRIPTIONS,,,,,
None,,,,,,
# BIOLOGICAL ENUMERATION TECHNIQUES:,# BIOLOGICAL ENUMERATION TECHNIQUES:,# BIOLOGICAL ENUMERATION TECHNIQUES:,# BIOLOGICAL ENUMERATION TECHNIQUES:,# BIOLOGICAL ENUMERATION TECHNIQUES:,Each sample was gently mixed and a 1 ml,Each sample was gently mixed and a 1 ml
aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration,aliquot was removed with a Stempel pipet and put into a Sedgewick-Rafter cell for enumeration
with a compound microscope at 100X magnification.,with a compound microscope at 100X magnification.,with a compound microscope at 100X magnification.,with a compound microscope at 100X magnification.,with a compound microscope at 100X magnification.,"Beginning with samples collected in April,","Beginning with samples collected in April,"
"1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of","1986, a small drop of concentrated Rose Bengal stain was added to the cell prior to addition of"
the sample.,The sample was allowed to set for 10 minutes before counting.,The sample was allowed to set for 10 minutes before counting.,The sample was allowed to set for 10 minutes before counting.,The sample was allowed to set for 10 minutes before counting.,The sample was allowed to set for 10 minutes before counting.,At least one
"chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,","chamber (1 ml) was counted for each sample and if the total count did not reach 250 organisms,"
subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was,subsequent l ml aliquots were also enumerated until a count of 250 or more organisms was
obtained or 3 ml were examined.,obtained or 3 ml were examined.,obtained or 3 ml were examined.,obtained or 3 ml were examined.,If a certain organism was abundant (more than 60 per,If a certain organism was abundant (more than 60 per,If a certain organism was abundant (more than 60 per
"chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.","chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.","chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.","chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.","chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.","chamber), it was not counted in the subsequent 1 ml aliquots for a given sample.",For extremely
"abundant taxa, less than one ml could be counted.","abundant taxa, less than one ml could be counted.","abundant taxa, less than one ml could be counted.","abundant taxa, less than one ml could be counted.","abundant taxa, less than one ml could be counted.",Species identification was made using the,Species identification was made using the
NODC species code.,NODC species code.,Microzooplankton smaller than 44 um were noted on the original data,Microzooplankton smaller than 44 um were noted on the original data,Microzooplankton smaller than 44 um were noted on the original data,Microzooplankton smaller than 44 um were noted on the original data,Microzooplankton smaller than 44 um were noted on the original data
sheet but not enumerated since estimates would not be quantitative.,sheet but not enumerated since estimates would not be quantitative.,sheet but not enumerated since estimates would not be quantitative.,sheet but not enumerated since estimates would not be quantitative.,sheet but not enumerated since estimates would not be quantitative.,sheet but not enumerated since estimates would not be quantitative.,
"#FORMULAS, CALCULATIONS, AND CONVERSIONS:","#FORMULAS, CALCULATIONS, AND CONVERSIONS:","#FORMULAS, CALCULATIONS, AND CONVERSIONS:","#FORMULAS, CALCULATIONS, AND CONVERSIONS:","#FORMULAS, CALCULATIONS, AND CONVERSIONS:","#FORMULAS, CALCULATIONS, AND CONVERSIONS:",
