Name: “Table 1 of 1 on page 21 of 21”,Name: “Table 1 of 1 on page 21 of 21”,Name: “Table 1 of 1 on page 21 of 21”,Name: “Table 1 of 1 on page 21 of 21”,Name: “Table 1 of 1 on page 21 of 21”,Name: “Table 1 of 1 on page 21 of 21”
"This station move was not documented until August 2005. Due to this station relocation, all data collected at","This station move was not documented until August 2005. Due to this station relocation, all data collected at","This station move was not documented until August 2005. Due to this station relocation, all data collected at","This station move was not documented until August 2005. Due to this station relocation, all data collected at","This station move was not documented until August 2005. Due to this station relocation, all data collected at","This station move was not documented until August 2005. Due to this station relocation, all data collected at"
the altered location had the station name changed to LE5.5-W in August 2005.,the altered location had the station name changed to LE5.5-W in August 2005.,the altered location had the station name changed to LE5.5-W in August 2005.,the altered location had the station name changed to LE5.5-W in August 2005.,,
01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant,01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant,01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant,01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant,01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant,01/01/2005- All data enumerated using new uniform bay wide counting technique. There will be a significant
increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of,increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of,increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of,increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of,increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of,increase in the number of taxa identified in Maryland samples counted after 1/1/2005. Please be aware of
this potential source of step trend in the data.,this potential source of step trend in the data.,this potential source of step trend in the data.,,,
04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton,04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton,04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton,04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton,04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton,04/14/2006-Missing Data Report for July-Dec 2005 Data. 1) October 2005- Phytoplankton and picoplankton
samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and,samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and,samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and,samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and,samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and,samples not collected at station CB6.4 due to inclement weather. 2) December 2005- Phytoplankton and
"picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions.","picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions.","picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions.","picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions.","picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions.","picoplankton samples not collected at stations CB6.1, CB7.3e, CB7.4, LE3.6 due to boat malfunctions."
3)August 2005- Phytoplankton sample WE4.2 BP sample leaked.,3)August 2005- Phytoplankton sample WE4.2 BP sample leaked.,3)August 2005- Phytoplankton sample WE4.2 BP sample leaked.,3)August 2005- Phytoplankton sample WE4.2 BP sample leaked.,Autotrophic picoplankton count:,
"324,099,200 cells/liter. 4)October 2005- Picoplankton sample TF4.2 sample leaked.","324,099,200 cells/liter. 4)October 2005- Picoplankton sample TF4.2 sample leaked.","324,099,200 cells/liter. 4)October 2005- Picoplankton sample TF4.2 sample leaked.","324,099,200 cells/liter. 4)October 2005- Picoplankton sample TF4.2 sample leaked.",,
"11/04/2008- In March 2008, CB6.1, CB6.4, LE3.6, and WE4.2 were not collected due to weather.","11/04/2008- In March 2008, CB6.1, CB6.4, LE3.6, and WE4.2 were not collected due to weather.","11/04/2008- In March 2008, CB6.1, CB6.4, LE3.6, and WE4.2 were not collected due to weather.","11/04/2008- In March 2008, CB6.1, CB6.4, LE3.6, and WE4.2 were not collected due to weather.","11/04/2008- In March 2008, CB6.1, CB6.4, LE3.6, and WE4.2 were not collected due to weather.",This
"means that the above and below phytoplankton and picoplankton samples, as well as the productivity were","means that the above and below phytoplankton and picoplankton samples, as well as the productivity were","means that the above and below phytoplankton and picoplankton samples, as well as the productivity were","means that the above and below phytoplankton and picoplankton samples, as well as the productivity were","means that the above and below phytoplankton and picoplankton samples, as well as the productivity were","means that the above and below phytoplankton and picoplankton samples, as well as the productivity were"
not collected.,"Also the March LE5.5W was collected on April 1, 2008, due to rescheduling from the same","Also the March LE5.5W was collected on April 1, 2008, due to rescheduling from the same","Also the March LE5.5W was collected on April 1, 2008, due to rescheduling from the same","Also the March LE5.5W was collected on April 1, 2008, due to rescheduling from the same","Also the March LE5.5W was collected on April 1, 2008, due to rescheduling from the same"
foul weather.,"During the RET5.2 collection in May, there was a problem with the sampling pump, and the","During the RET5.2 collection in May, there was a problem with the sampling pump, and the","During the RET5.2 collection in May, there was a problem with the sampling pump, and the","During the RET5.2 collection in May, there was a problem with the sampling pump, and the","During the RET5.2 collection in May, there was a problem with the sampling pump, and the"
BP samples could not be collected.,BP samples could not be collected.,BP samples could not be collected.,,,
10/18/2010-,.,During the period,from January–June 2010 there were no collections made in January or,from January–June 2010 there were no collections made in January or,from January–June 2010 there were no collections made in January or
February due to budget/contract issues.,February due to budget/contract issues.,February due to budget/contract issues.,There were also four stations that were not collected in May.,There were also four stations that were not collected in May.,There were also four stations that were not collected in May.
"TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling","TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling","TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling","TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling","TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling","TF4.2 was not collected due to boat problems, RET4.3 was not collected due to staffing/scheduling"
"problems, and CB6.1 and LE3.6 were not collected due to foul weather.","problems, and CB6.1 and LE3.6 were not collected due to foul weather.","problems, and CB6.1 and LE3.6 were not collected due to foul weather.","problems, and CB6.1 and LE3.6 were not collected due to foul weather.",,
01/03/2011-,From July 2010 on wardt here will be,From July 2010 on wardt here will be,From July 2010 on wardt here will be,"no BP collections made in the tributary stations (RET3.1,","no BP collections made in the tributary stations (RET3.1,"
"RET4.3, RET5.2, SBE5, TF3.3, TF4.2, TF5.5).","RET4.3, RET5.2, SBE5, TF3.3, TF4.2, TF5.5).","RET4.3, RET5.2, SBE5, TF3.3, TF4.2, TF5.5).","AP stations and collection protocols remain constant, as do","AP stations and collection protocols remain constant, as do","AP stations and collection protocols remain constant, as do"
samples collected at the BAY stations.,samples collected at the BAY stations.,samples collected at the BAY stations.,There were also two stations that were not collected due to foul,There were also two stations that were not collected due to foul,There were also two stations that were not collected due to foul
weather.,"RET4.3 was not collected in August, and RET5.2 was not collected in September.","RET4.3 was not collected in August, and RET5.2 was not collected in September.","RET4.3 was not collected in August, and RET5.2 was not collected in September.","RET4.3 was not collected in August, and RET5.2 was not collected in September.",
# KEY WORDS (EXCLUDING VARIABLE NAMES),# KEY WORDS (EXCLUDING VARIABLE NAMES),# KEY WORDS (EXCLUDING VARIABLE NAMES),# KEY WORDS (EXCLUDING VARIABLE NAMES),,
Phytoplankton species,Phytoplankton species,Phytoplankton species,,,
Phytoplankton Counts,Phytoplankton Counts,Phytoplankton Counts,,,
Phytoplankton Densities,Phytoplankton Densities,Phytoplankton Densities,,,
Phytoplankton Monitoring,Phytoplankton Monitoring,Phytoplankton Monitoring,,,
,THIS IS THE END OF THE VIRGINIA CHESAPEAKE BAY PROGRAM,THIS IS THE END OF THE VIRGINIA CHESAPEAKE BAY PROGRAM,THIS IS THE END OF THE VIRGINIA CHESAPEAKE BAY PROGRAM,THIS IS THE END OF THE VIRGINIA CHESAPEAKE BAY PROGRAM,
,,PHYTOPLANKTON DATA DICTIONARY,PHYTOPLANKTON DATA DICTIONARY,,
,,,21,01/03/11,
